State_FIPS,County_FIPS,CountName,SNAP2010,SNAP2000
49,031,"Piute County, UT",174,84
49,033,"Rich County, UT",166,47
49,035,"Salt Lake County, UT",110280,30299
49,037,"San Juan County, UT",4302,2857
49,039,"Sanpete County, UT",3175,1034
49,041,"Sevier County, UT",3034,1181
49,043,"Summit County, UT",1106,196
49,045,"Tooele County, UT",6294,1374
49,047,"Uintah County, UT",2726,1831
49,049,"Utah County, UT",42648,8904
49,051,"Wasatch County, UT",1331,218
49,053,"Washington County, UT",17763,4041
49,055,"Wayne County, UT",245,32
49,057,"Weber County, UT",28926,9705
50,000,Vermont,90526,39070
50,001,"Addison County, VT",3870,1661
50,003,"Bennington County, VT",6766,2797
50,005,"Caledonia County, VT",5541,2568
50,007,"Chittenden County, VT",16080,6582
50,009,"Essex County, VT",1308,675
50,011,"Franklin County, VT",8418,3573
50,013,"Grand Isle County, VT",973,391
50,015,"Lamoille County, VT",3523,1373
50,017,"Orange County, VT",3967,1698
50,019,"Orleans County, VT",6125,3080
50,021,"Rutland County, VT",11387,5116
50,023,"Washington County, VT",7271,3439
50,025,"Windham County, VT",7459,2930
50,027,"Windsor County, VT",7838,3188
51,000,Virginia,841298,331054
51,001,"Accomack County, VA",6027,3744
51,003,"Albemarle County, VA",5952,1595
51,005,"Alleghany County, VA",2207,1245
51,007,"Amelia County, VA",2020,536
51,009,"Amherst County, VA",4064,1610
51,011,"Appomattox County, VA",2470,916
51,013,"Arlington County, VA",6518,3798
51,015,"Augusta County, VA",6390,1535
51,017,"Bath County, VA",381,119
51,019,"Bedford County, VA",5615,1559
51,021,"Bland County, VA",671,281
51,023,"Botetourt County, VA",1618,498
51,025,"Brunswick County, VA",3811,1685
51,027,"Buchanan County, VA",4808,4048
51,029,"Buckingham County, VA",3232,1423
51,031,"Campbell County, VA",7559,2689
51,033,"Caroline County, VA",4653,1520
51,035,"Carroll County, VA",5382,1884
51,036,"Charles City County, VA",1015,317
51,037,"Charlotte County, VA",2411,994
51,041,"Chesterfield County, VA",26242,5616
51,043,"Clarke County, VA",763,227
51,045,"Craig County, VA",534,155
51,047,"Culpeper County, VA",5463,1371
51,049,"Cumberland County, VA",2125,796
51,051,"Dickenson County, VA",3289,2466
51,053,"Dinwiddie County, VA",4512,1499
51,057,"Essex County, VA",2373,835
51,059,"Fairfax County, VA",37994,11620
51,061,"Fauquier County, VA",4072,1249
51,063,"Floyd County, VA",2090,692
51,065,"Fluvanna County, VA",1593,335
51,067,"Franklin County, VA",8234,2533
51,069,"Frederick County, VA",6628,1155
51,071,"Giles County, VA",2480,932
51,073,"Gloucester County, VA",4197,1415
51,075,"Goochland County, VA",1300,441
51,077,"Grayson County, VA",2788,1275
51,079,"Greene County, VA",2012,509
51,081,"Greensville County, VA",1884,639
51,083,"Halifax County, VA",7099,3003
51,085,"Hanover County, VA",5398,1254
51,087,"Henrico County, VA",30564,7435
51,089,"Henry County, VA",11522,3053
51,091,"Highland County, VA",176,75
51,093,"Isle of Wight County, VA",4054,1878
51,095,"James City County, VA",4225,1315
51,097,"King and Queen County, VA",1067,474
51,099,"King George County, VA",2483,786
51,101,"King William County, VA",1814,446
51,103,"Lancaster County, VA",1622,905
51,105,"Lee County, VA",6216,4504
51,107,"Loudoun County, VA",7708,1448
51,109,"Louisa County, VA",4111,970
51,111,"Lunenburg County, VA",2417,1086
51,113,"Madison County, VA",1475,484
51,115,"Mathews County, VA",914,410
51,117,"Mecklenburg County, VA",5161,1902
51,119,"Middlesex County, VA",1339,548
51,121,"Montgomery County, VA",7689,2577
51,125,"Nelson County, VA",2101,758
51,127,"New Kent County, VA",1031,206
51,131,"Northampton County, VA",2888,1614
51,133,"Northumberland County, VA",1483,635
51,135,"Nottoway County, VA",3431,1536
51,137,"Orange County, VA",3108,1062
51,139,"Page County, VA",3670,1041
51,141,"Patrick County, VA",3626,1535
51,143,"Pittsylvania County, VA",9975,2943
51,145,"Powhatan County, VA",1310,300
51,147,"Prince Edward County, VA",3506,1342
51,149,"Prince George County, VA",2431,789
51,153,"Prince William County, VA",24879,7257
51,155,"Pulaski County, VA",6250,2112
51,157,"Rappahannock County, VA",464,157
51,159,"Richmond County, VA",1395,557
51,161,"Roanoke County, VA",5901,1059
51,163,"Rockbridge County, VA",2355,758
51,165,"Rockingham County, VA",5897,2227
51,167,"Russell County, VA",6071,3983
51,169,"Scott County, VA",3887,1906
51,171,"Shenandoah County, VA",4966,1283
51,173,"Smyth County, VA",6644,2491
51,175,"Southampton County, VA",2743,1328
51,177,"Spotsylvania County, VA",10811,2107
51,179,"Stafford County, VA",8310,1979
51,181,"Surry County, VA",970,443
51,183,"Sussex County, VA",1819,1025
51,185,"Tazewell County, VA",7372,4802
51,187,"Warren County, VA",4700,1287
51,191,"Washington County, VA",7593,2808
51,193,"Westmoreland County, VA",2936,1125
51,195,"Wise County, VA",8849,6746
51,197,"Wythe County, VA",4651,1955
51,199,"York County, VA",2448,832
51,510,"Alexandria city, VA",8328,4311
51,515,"Bedford city, VA",1140,610
51,520,"Bristol city, VA",4743,1872
51,530,"Buena Vista city, VA",953,326
51,540,"Charlottesville city, VA",5810,3010
51,550,"Chesapeake city, VA",21173,8797
51,560,"Clifton Forge city, VA",,
51,570,"Colonial Heights city, VA",1945,371
51,580,"Covington city, VA",1142,565
51,590,"Danville city, VA",13523,6083
51,595,"Emporia city, VA",1866,577
51,600,"Fairfax city, VA",842,107
51,610,"Falls Church city, VA",22,21
51,620,"Franklin city, VA",2475,1245
51,630,"Fredericksburg city, VA",3980,1465
51,640,"Galax city, VA",1873,857
51,650,"Hampton city, VA",19209,8950
51,660,"Harrisonburg city, VA",4816,1807
51,670,"Hopewell city, VA",6646,2798
51,678,"Lexington city, VA",398,172
51,680,"Lynchburg city, VA",13055,5232
51,683,"Manassas city, VA",3807,902
51,685,"Manassas Park city, VA",1194,262
51,690,"Martinsville city, VA",4400,1801
51,700,"Newport News city, VA",33121,14699
51,710,"Norfolk city, VA",46502,25474
51,720,"Norton city, VA",1092,784
51,730,"Petersburg city, VA",10387,4968
51,735,"Poquoson city, VA",343,134
51,740,"Portsmouth city, VA",21352,11328
51,750,"Radford city, VA",1831,722
51,760,"Richmond city, VA",48830,24459
51,770,"Roanoke city, VA",22288,7997
51,775,"Salem city, VA",1703,760
51,780,"South Boston city, VA",,
51,790,"Staunton city, VA",3703,1197
51,800,"Suffolk city, VA",11863,5733
51,810,"Virginia Beach city, VA",30716,11472
51,820,"Waynesboro city, VA",4110,1382
51,830,"Williamsburg city, VA",978,355
51,840,"Winchester city, VA",4238,1155
53,000,Washington,1033543,302617
53,001,"Adams County, WA",4415,1093
53,003,"Asotin County, WA",4682,2287
53,005,"Benton County, WA",29678,7495
53,007,"Chelan County, WA",13209,3984
53,009,"Clallam County, WA",11331,4119
53,011,"Clark County, WA",73702,20965
53,013,"Columbia County, WA",628,175
53,015,"Cowlitz County, WA",25520,8468
53,017,"Douglas County, WA",5310,1234
53,019,"Ferry County, WA",1861,873
53,021,"Franklin County, WA",17192,4626
53,023,"Garfield County, WA",305,94
53,025,"Grant County, WA",20251,5646
53,027,"Grays Harbor County, WA",16550,5918
53,029,"Island County, WA",7202,1689
53,031,"Jefferson County, WA",4042,1076
53,033,"King County, WA",212470,60170
53,035,"Kitsap County, WA",31765,9477
53,037,"Kittitas County, WA",5096,1391
53,039,"Klickitat County, WA",4092,1747
53,041,"Lewis County, WA",17129,5506
53,043,"Lincoln County, WA",1065,575
53,045,"Mason County, WA",10980,3400
53,047,"Okanogan County, WA",9873,3843
53,049,"Pacific County, WA",4200,1681
53,051,"Pend Oreille County, WA",3084,1339
53,053,"Pierce County, WA",132844,39183
53,055,"San Juan County, WA",1089,233
53,057,"Skagit County, WA",22571,5506
53,059,"Skamania County, WA",1648,541
53,061,"Snohomish County, WA",89023,18834
53,063,"Spokane County, WA",92099,30847
53,065,"Stevens County, WA",9729,3255
53,067,"Thurston County, WA",35382,8882
53,069,"Wahkiakum County, WA",632,148
53,071,"Walla Walla County, WA",10041,3209
53,073,"Whatcom County, WA",30466,8759
53,075,"Whitman County, WA",3412,1225
53,077,"Yakima County, WA",68973,23124
54,000,West Virginia,344910,219524
54,001,"Barbour County, WV",3561,2321
54,003,"Berkeley County, WV",15185,4885
54,005,"Boone County, WV",6068,4652
54,007,"Braxton County, WV",3458,2594
54,009,"Brooke County, WV",3382,1215
54,011,"Cabell County, WV",18707,10637
54,013,"Calhoun County, WV",1902,1470
54,015,"Clay County, WV",3297,2527
54,017,"Doddridge County, WV",1486,1223
54,019,"Fayette County, WV",10167,8005
54,021,"Gilmer County, WV",1259,1231
54,023,"Grant County, WV",1969,989
54,025,"Greenbrier County, WV",5954,3917
54,027,"Hampshire County, WV",4878,1680
54,029,"Hancock County, WV",4736,1482
54,031,"Hardy County, WV",2390,974
54,033,"Harrison County, WV",11920,8888
54,035,"Jackson County, WV",5660,3509
54,037,"Jefferson County, WV",6346,2042
54,039,"Kanawha County, WV",33564,19625
54,041,"Lewis County, WV",3832,2751
54,043,"Lincoln County, WV",6370,4569
54,045,"Logan County, WV",8852,7319
54,047,"McDowell County, WV",8332,9051
54,049,"Marion County, WV",9251,6345
54,051,"Marshall County, WV",5850,3515
54,053,"Mason County, WV",6027,3726
54,055,"Mercer County, WV",15181,9198
54,057,"Mineral County, WV",4335,2842
54,059,"Mingo County, WV",7970,6816
54,061,"Monongalia County, WV",8541,5602
54,063,"Monroe County, WV",2220,1381
54,065,"Morgan County, WV",2641,1036
54,067,"Nicholas County, WV",5954,4147
54,069,"Ohio County, WV",6790,4255
54,071,"Pendleton County, WV",1112,632
54,073,"Pleasants County, WV",1148,605
54,075,"Pocahontas County, WV",1505,946
54,077,"Preston County, WV",4986,3404
54,079,"Putnam County, WV",6381,2741
54,081,"Raleigh County, WV",15167,9910
54,083,"Randolph County, WV",5912,3607
54,085,"Ritchie County, WV",1868,1159
54,087,"Roane County, WV",3775,2504
54,089,"Summers County, WV",2976,2278
54,091,"Taylor County, WV",3013,2087
54,093,"Tucker County, WV",1110,716
54,095,"Tyler County, WV",1744,1129
54,097,"Upshur County, WV",4841,3617
54,099,"Wayne County, WV",9283,6410
54,101,"Webster County, WV",2885,2715
54,103,"Wetzel County, WV",3616,2402
54,105,"Wirt County, WV",1430,970
54,107,"Wood County, WV",18137,9460
54,109,"Wyoming County, WV",5988,5812
55,000,Wisconsin,783731,208085
55,001,"Adams County, WI",3751,875
55,003,"Ashland County, WI",3529,880
55,005,"Barron County, WI",7734,1524
55,007,"Bayfield County, WI",1426,435
55,009,"Brown County, WI",30134,4606
55,011,"Buffalo County, WI",1620,370
55,013,"Burnett County, WI",2794,469
55,015,"Calumet County, WI",3175,375
55,017,"Chippewa County, WI",8842,1485
55,019,"Clark County, WI",3490,548
55,021,"Columbia County, WI",5943,790
55,023,"Crawford County, WI",2215,385
55,025,"Dane County, WI",45800,10561
55,027,"Dodge County, WI",8828,1341
55,029,"Door County, WI",2501,412
55,031,"Douglas County, WI",7578,2240
55,033,"Dunn County, WI",5902,1199
55,035,"Eau Claire County, WI",12700,2765
55,037,"Florence County, WI",699,117
55,039,"Fond du Lac County, WI",10332,1786
55,041,"Forest County, WI",1484,290
55,043,"Grant County, WI",4821,683
55,045,"Green County, WI",4239,683
55,047,"Green Lake County, WI",2185,361
55,049,"Iowa County, WI",2669,500
55,051,"Iron County, WI",1009,161
55,053,"Jackson County, WI",2701,463
55,055,"Jefferson County, WI",8507,743
55,057,"Juneau County, WI",3763,640
55,059,"Kenosha County, WI",28213,6938
55,061,"Kewaunee County, WI",1927,194
55,063,"La Crosse County, WI",13421,3558
55,065,"Lafayette County, WI",1776,155
55,067,"Langlade County, WI",3776,743
55,069,"Lincoln County, WI",4017,583
55,071,"Manitowoc County, WI",8334,1100
55,073,"Marathon County, WI",16713,3138
55,075,"Marinette County, WI",6258,931
55,077,"Marquette County, WI",2137,405
55,078,"Menominee County, WI",2106,566
55,079,"Milwaukee County, WI",247698,108219
55,081,"Monroe County, WI",5940,1207
55,083,"Oconto County, WI",4321,691
55,085,"Oneida County, WI",4905,969
55,087,"Outagamie County, WI",14876,1907
55,089,"Ozaukee County, WI",4185,452
55,091,"Pepin County, WI",841,127
55,093,"Pierce County, WI",2917,483
55,095,"Polk County, WI",5601,928
55,097,"Portage County, WI",7044,1573
55,099,"Price County, WI",2156,657
55,101,"Racine County, WI",32565,7560
55,103,"Richland County, WI",2945,562
55,105,"Rock County, WI",28965,5894
55,107,"Rusk County, WI",3016,600
55,109,"St. Croix County, WI",6356,540
55,111,"Sauk County, WI",7491,1045
55,113,"Sawyer County, WI",3583,724
55,115,"Shawano County, WI",5010,865
55,117,"Sheboygan County, WI",13904,1681
55,119,"Taylor County, WI",2799,545
55,121,"Trempealeau County, WI",3336,675
55,123,"Vernon County, WI",3334,716
55,125,"Vilas County, WI",2147,387
55,127,"Walworth County, WI",12352,1172
55,129,"Washburn County, WI",2994,479
55,131,"Washington County, WI",9363,1352
55,133,"Waukesha County, WI",16548,2746
55,135,"Waupaca County, WI",5890,748
55,137,"Waushara County, WI",3393,1008
55,139,"Winnebago County, WI",17310,2946
55,141,"Wood County, WI",10894,2630
56,000,Wyoming,36411,22523
56,001,"Albany County, WY",1874,1237
56,003,"Big Horn County, WY",357,566
56,005,"Campbell County, WY",1952,714
56,007,"Carbon County, WY",1254,658
56,009,"Converse County, WY",942,694
56,011,"Crook County, WY",199,88
56,013,"Fremont County, WY",3959,3392
56,015,"Goshen County, WY",1447,853
56,017,"Hot Springs County, WY",400,170
56,019,"Johnson County, WY",359,212
56,021,"Laramie County, WY",7334,4033
56,023,"Lincoln County, WY",922,379
56,025,"Natrona County, WY",5585,3480
56,027,"Niobrara County, WY",217,190
56,029,"Park County, WY",1918,1007
56,031,"Platte County, WY",603,414
56,033,"Sheridan County, WY",1853,1337
56,035,"Sublette County, WY",162,142
56,037,"Sweetwater County, WY",2000,1151
56,039,"Teton County, WY",184,81
56,041,"Uinta County, WY",1747,1108
56,043,"Washakie County, WY",713,401
56,045,"Weston County, WY",429,216
